timestamp,guid,sponsor_id,campaign_id,group_id,variation_id,activity_id,ip,province,city,brand,mode,user_agent,click_device_id,dest_link,label
2024-04-03 23:49:41,8194054256,3042,39318,381608,4798801,1273,137.247.52.5,广东省,南京市,OPPO,S9,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/30.0.818.0 Safari/531.0",7a2a5cfe-f292-44e4-8cfd-85fd09a629a7,https://baicao.cn/,0
2024-02-07 12:21:19,9690996671,7884,94938,623637,9097203,4291,49.135.131.8,北京市,苏州市,Huawei,iPhone 14,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.822.0 Safari/533.1",0115a74f-48d9-47b5-8f71-6aed22567b0b,http://www.minchao.cn/,1
2024-02-22 15:22:57,2147767812,5177,18535,446895,9587550,7002,76.4.35.78,广东省,广州市,Xiaomi,Mi 11,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6 rv:3.0; ky-KG) AppleWebKit/531.4.2 (KHTML, like Gecko) Version/5.1 Safari/531.4.2",b6b24c16-96d5-4ed8-b1a0-8e43304e2790,http://um.cn/,0
2024-01-20 03:50:13,6554422145,9153,36039,934735,1838903,818,70.169.76.106,广东省,福州市,Apple,Y52s,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; om-ET) AppleWebKit/533.12.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.12.2",22d603e6-a3ac-4a4c-8e32-fe0bb069000d,http://fang.cn/,1
2024-07-12 21:40:51,2791260069,1023,70718,575562,2703343,4993,150.202.104.229,江苏省,杭州市,OPPO,A93,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4 rv:6.0; quz-PE) AppleWebKit/532.10.7 (KHTML, like Gecko) Version/5.1 Safari/532.10.7",19dca472-51c2-4582-a001-2dab9cd62eef,https://bz.cn/,1
2024-01-28 14:23:35,7213830490,2877,87374,520873,9587989,8008,100.144.195.56,江苏省,温州市,Xiaomi,P40,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/18.0.859.0 Mobile/40K951 Safari/532.1",6e324e4c-70f0-4a4e-8914-df49ed7b4e94,https://www.leichao.cn/,0
2024-01-21 05:56:12,9742900191,7644,67542,715332,2801536,6727,2.225.74.64,上海市,上海市,Xiaomi,Galaxy Z Fold 3,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; et-EE) AppleWebKit/532.7.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.7.6",e9b8fd79-c868-4fc5-828c-7307f198622e,http://www.67.cn/,0
2024-05-02 18:57:07,5774643348,4132,99804,846697,6976722,1538,190.20.72.94,北京市,成都市,Xiaomi,iPhone 14,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1),83304168-2a70-4c57-894d-333d10205feb,https://duyao.cn/,1
2024-03-31 01:21:54,4143505110,5144,25765,855553,8127897,4811,23.133.120.193,北京市,上海市,OPPO,iPhone 13,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),f45fc3f6-d50e-4b4c-a147-591e61f5edf4,http://www.67.cn/,0
2024-03-25 11:48:05,2701728624,3100,64339,936226,9025652,3640,44.252.128.139,广东省,温州市,Vivo,Mate 40,Opera/8.43.(X11; Linux x86_64; eo-US) Presto/2.9.175 Version/12.00,461fac7a-c411-4a5b-8995-c6f8eb9cc075,https://www.iq.cn/,1
2024-03-13 07:35:38,1752622784,4020,60098,381281,4153974,7465,11.123.182.155,北京市,上海市,Huawei,Y52s,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.13.7 (KHTML, like Gecko) Version/5.1 Safari/534.13.7",2f8ccd60-c134-455b-8827-e3f44e5ee134,https://liqiao.cn/,1
2024-06-06 21:44:47,3297743956,2965,89034,856805,5907962,8278,163.9.145.133,广东省,无锡市,Samsung,S9,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),7f47c2e3-d3e7-4a80-8ce1-c94b5d33e889,https://mh.org/,1
2024-08-02 11:21:50,7414320172,5076,82947,909593,5684472,8562,89.111.210.223,浙江省,福州市,Samsung,S9,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),63d6bbd4-f308-419d-b336-a29878b5f70c,http://se.com/,1
2024-05-09 04:02:34,9129156255,3170,48353,766608,7400775,4292,25.146.90.147,北京市,福州市,Xiaomi,Galaxy A52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.858.0 Safari/531.2",14d01f02-404f-4dbe-992b-c290b8cf4034,http://www.na.cn/,1
2024-04-14 04:28:50,3651030484,1658,23376,451800,9330961,4519,92.218.39.119,四川省,北京市,Apple,Redmi Note 9,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/53.0.874.0 Safari/536.0",eb7a677d-a99c-4432-8223-6014a03e43dd,https://www.dai.org/,1
2024-04-07 05:56:32,7739096956,4782,63855,309052,2470058,3478,43.19.147.148,四川省,北京市,Apple,A93,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.31.7 (KHTML, like Gecko) Version/5.0 Safari/534.31.7",3df1ce84-0fe5-4eb1-a257-d6b98df1b12e,http://chao.cn/,1
2024-08-09 19:42:50,1174551698,5095,60070,478003,9039487,7489,165.110.105.88,北京市,南京市,Huawei,Galaxy Z Fold 3,Opera/8.30.(X11; Linux x86_64; nl-AW) Presto/2.9.188 Version/11.00,a350546a-4d27-4276-88e6-90cadd100562,http://chentao.com/,0
2024-06-05 03:57:10,6697654131,1762,23051,351583,8427157,840,81.117.88.28,福建省,无锡市,Samsung,Redmi Note 9,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7; rv:1.9.6.20) Gecko/2021-06-06 23:36:41 Firefox/13.0,6e82391a-b5d1-4b22-9aab-f4a685a61912,http://weizou.cn/,1
2024-06-03 18:46:20,1164443046,2182,29456,557793,7356885,6492,38.245.146.218,上海市,南京市,Apple,Mi 11,Mozilla/5.0 (Android 2.2.1; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,04a47199-8ea1-4915-ac2a-8c9304a8bfeb,https://www.qian.cn/,0
2024-09-09 16:58:01,5729286078,7467,38348,488726,3727728,6147,19.211.33.231,上海市,北京市,Xiaomi,iPhone 13,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6 rv:2.0; am-ET) AppleWebKit/534.31.5 (KHTML, like Gecko) Version/5.1 Safari/534.31.5",9436482c-2764-408b-baa1-9ae64a3da244,http://guoyin.org/,0
2024-01-11 16:05:41,4115565294,3178,73564,691729,7668783,1350,117.56.126.162,四川省,南京市,Apple,A93,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/25.0.808.0 Safari/532.0",463f5fb9-5b9e-44d1-819d-bb6efba10947,https://www.jin.cn/,1
2024-08-01 19:51:43,6591987194,4573,47572,595125,2095626,8884,136.219.174.42,福建省,成都市,Apple,P50,Mozilla/5.0 (Windows 98; Win 9x 4.90; sl-SI; rv:1.9.0.20) Gecko/2017-02-28 11:51:31 Firefox/3.6.14,399232fb-71c2-4b69-b525-c98c969c4f3e,https://www.mintao.cn/,1
2024-01-19 16:09:23,2721163424,5530,16436,998887,6207507,7396,120.188.13.171,广东省,厦门市,Huawei,Reno5,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3 rv:2.0; oc-FR) AppleWebKit/533.11.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.11.1",b7f47c42-8e42-485a-88c3-32fcc5ec7875,http://gaowan.cn/,1
2024-09-29 10:54:02,8502307281,2845,73572,384011,4766214,5758,148.114.108.198,福建省,福州市,Vivo,A93,Mozilla/5.0 (Windows NT 10.0; mi-NZ; rv:1.9.0.20) Gecko/2019-09-11 23:10:56 Firefox/3.8,bc0f8e0c-b042-4213-bf5b-a2d23c210bbc,https://www.huang.cn/,1
2024-08-22 14:06:37,9213466250,1046,72900,512119,4521540,6810,143.172.56.22,北京市,上海市,Huawei,Redmi Note 9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/48.0.882.0 Safari/533.1",1dc5c5da-c9ba-41c9-9d15-0440eba46bd1,http://xiang.org/,1
2024-07-04 18:39:51,5145330871,4443,84844,505441,7644679,4201,19.207.106.183,上海市,佛山市,Huawei,Galaxy S21,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),3c2256e8-fdc4-41e7-9462-9d53accce10e,http://xiuying.cn/,0
2024-04-08 18:03:26,4408678433,2814,44887,863503,3290957,6785,15.5.238.159,浙江省,广州市,Apple,Redmi Note 9,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/29.0.896.0 Safari/533.0",e2b3b217-cb71-4925-b0f5-861418495111,https://lei.cn/,0
2024-05-14 09:57:08,7746943183,1225,42537,723532,5310948,7658,165.180.154.15,江苏省,佛山市,Vivo,Mi 10,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),55a8e38f-275f-4088-abd3-d8a1aa4e2755,http://qiang.org/,1
2024-07-02 07:42:52,9568109316,7772,40578,914660,7309417,2153,32.61.23.202,浙江省,南京市,Xiaomi,iPhone 14,Opera/9.33.(X11; Linux x86_64; bhb-IN) Presto/2.9.164 Version/12.00,552bd293-b9bf-4d5e-888c-d8193568b46e,https://minlei.cn/,1
2024-09-22 04:09:48,4409016344,2752,32832,627213,8214397,6353,20.47.11.233,北京市,无锡市,Xiaomi,Reno5,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/54.0.818.0 Safari/535.0",a25811cd-cf73-45c8-aa01-53a054ed99cf,https://www.juanjun.org/,0
2024-02-03 14:14:14,5504695792,6592,52247,500878,5395515,3832,80.132.18.22,广东省,北京市,Vivo,Galaxy A52,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/16.3h1907.0 Mobile/98Y922 Safari/536.2",50de4b6e-05fd-45f4-9b23-145eb8423118,http://www.yongjie.cn/,0
2024-01-15 19:16:51,7757426736,4380,67264,946088,6728665,6622,80.133.133.1,四川省,北京市,Samsung,Mate 40,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.870.0 Safari/536.1",eb29fb71-c2db-4863-8c2e-1b34c428de3f,https://jiaxue.cn/,0
2024-06-07 20:00:19,9312815857,8324,33988,166670,1883459,9068,172.157.193.244,福建省,成都市,Vivo,S9,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/37.0.899.0 Safari/536.2",c00ba81c-35e3-49de-a748-95dd82b8741c,https://songfeng.com/,0
2024-03-16 10:24:34,6092600577,3365,37647,551839,1486424,1101,117.94.219.51,浙江省,绵阳市,Samsung,X60,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/35.0.850.0 Safari/532.2",63395b2a-889a-4896-99e7-49e25982a63b,http://www.14.cn/,0
2024-01-24 23:23:10,9786395766,3408,77552,318755,1619602,6026,219.202.21.204,福建省,宁波市,OPPO,S9,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0),b36810ec-6a4b-4fcf-a9b9-ad1f963a8e3c,https://www.han.cn/,0
2024-04-28 20:32:01,6518657187,3019,97783,393975,2881825,4865,30.135.250.148,福建省,北京市,Vivo,Mi 10,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.13.5 (KHTML, like Gecko) Version/5.0 Safari/532.13.5",915110cb-354b-4baa-ac12-ff9fe74b7242,http://www.li.cn/,0
2024-04-24 19:59:13,5316661404,7041,87460,232616,1809068,1428,163.16.132.211,江苏省,厦门市,Vivo,Galaxy Z Fold 3,Opera/8.23.(X11; Linux x86_64; ps-AF) Presto/2.9.164 Version/12.00,92fe8591-4ba9-4073-a609-4872ca55f625,http://chaolai.cn/,0
2024-02-24 07:16:52,1889643831,6326,88003,182919,9929941,8511,216.187.81.242,江苏省,杭州市,Apple,S9,Mozilla/5.0 (Windows NT 5.1; sl-SI; rv:1.9.2.20) Gecko/2020-05-09 15:57:46 Firefox/14.0,1687ef6f-feb0-4b78-b31d-903b5a8465fd,https://www.guiyingzhou.cn/,1
2024-03-08 00:50:07,8653848950,7735,47893,285685,6709023,6108,120.245.114.4,北京市,无锡市,Huawei,iPhone 13,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fi-FI) AppleWebKit/533.27.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.27.4",b2bd03ca-5aef-44d1-ab67-84fea23d889a,https://wen.cn/,0
2024-02-23 09:28:39,3822707426,7205,86397,459931,9047872,8480,91.114.252.60,四川省,北京市,Xiaomi,S9,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6 rv:5.0; lt-LT) AppleWebKit/533.3.3 (KHTML, like Gecko) Version/4.0.4 Safari/533.3.3",16f2f523-6e90-4b11-9815-ca24f0e506ad,https://07.cn/,1
2024-02-08 15:59:23,6475089720,9501,84509,399421,4823108,9977,68.47.78.231,北京市,上海市,Vivo,Y52s,Opera/8.86.(X11; Linux i686; nl-BE) Presto/2.9.181 Version/12.00,133fd06f-75eb-4acb-a56a-a8a9b9d2d4fa,http://www.fl.cn/,1
2024-06-25 22:10:00,8021655910,5506,24934,487909,1284573,9360,154.237.127.76,江苏省,绵阳市,OPPO,Mi 10,Mozilla/5.0 (Android 6.0; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,3b04d31d-acd9-4435-8f5e-e5ce88211e9d,http://ey.org/,1
2024-06-02 11:07:49,1417246206,8264,90025,123200,9913595,550,12.122.222.85,四川省,南京市,Apple,Redmi Note 9,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8 rv:3.0; br-FR) AppleWebKit/531.21.3 (KHTML, like Gecko) Version/5.0 Safari/531.21.3",a38d5fc5-5326-417b-b83d-c5ca4b0713e2,http://as.cn/,0
2024-06-07 09:35:49,1965615040,4302,68467,661498,4925072,980,118.241.247.66,浙江省,佛山市,OPPO,X60,Opera/8.34.(X11; Linux x86_64; am-ET) Presto/2.9.184 Version/11.00,236fac31-36e6-44d9-ac38-1c55d659ca33,https://fuzheng.cn/,1
2024-02-23 21:03:23,8340135648,3390,11921,831634,6710639,2444,36.123.75.228,福建省,深圳市,OPPO,Galaxy A52,"Mozilla/5.0 (Windows 98) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/16.0.849.0 Safari/531.2",f4d0f010-9697-47f7-8c52-1cb63ca0335c,https://www.yw.net/,1
2024-04-18 05:25:43,1949435669,4387,18781,108304,3746863,7419,68.52.79.244,浙江省,绵阳市,Apple,Redmi Note 9,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.0),25716cb8-6023-4e90-92d4-9e3e0d0b0edc,http://juanxia.net/,0
2024-06-02 12:55:23,7920851374,7376,44617,700505,2597185,7789,26.76.150.180,江苏省,厦门市,OPPO,Galaxy Z Fold 3,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7; rv:1.9.5.20) Gecko/2020-05-23 19:00:24 Firefox/3.8,ed04b12b-3b29-4c85-a720-db9f26ff5b9c,http://www.guiyingchao.cn/,0
2024-06-16 12:46:54,7851463947,6786,31645,448169,2425801,2736,55.240.246.58,浙江省,福州市,Samsung,iPhone 13,Mozilla/5.0 (Windows 98; ru-RU; rv:1.9.1.20) Gecko/2021-05-28 00:14:24 Firefox/7.0,5a24abc6-462d-4383-afe0-640e404cb7f8,http://za.cn/,0
2024-06-22 12:27:01,7620511373,4080,66464,979515,7871926,9452,24.248.49.186,江苏省,厦门市,Apple,A93,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),15d31296-0b3a-498d-9433-91fa9f0824d0,http://www.50.cn/,0
2024-05-22 18:59:49,3395119111,4977,96549,748361,9758834,1803,193.141.144.14,北京市,成都市,Huawei,Mi 11,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.35.5 (KHTML, like Gecko) Version/5.0.2 Safari/531.35.5",544d6936-ad72-4c73-9c08-2cc55e71e5e4,https://www.67.cn/,1
2024-06-02 20:48:09,6767929435,9026,28293,421230,5873938,182,98.242.42.79,福建省,北京市,Apple,Mi 10,Mozilla/5.0 (Android 2.3.7; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,71e03fa0-8687-47fc-be83-005fd7318d51,http://rd.cn/,1
2024-10-05 10:12:33,6667822698,9010,13448,632724,5823279,8471,20.168.28.51,上海市,北京市,Xiaomi,iPhone 13,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),00487a12-90ef-4ce1-80b1-d99737bbe2bc,https://www.jun.net/,1
2024-03-08 15:13:54,8828130662,5487,38094,191790,3855502,5048,181.103.205.200,上海市,成都市,OPPO,Galaxy S21,Opera/8.89.(Windows NT 5.2; km-KH) Presto/2.9.168 Version/12.00,347cc6f1-74c7-4fd8-ad4c-d5d7355d63e2,http://www.nafang.cn/,0
2024-08-05 09:51:40,5946851537,8167,71245,954344,5946075,5481,151.83.223.119,四川省,成都市,Vivo,iPhone 13,Mozilla/5.0 (Android 2.2.1; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,41649487-d692-4947-bad3-b969e2a39e31,https://www.long.cn/,0
2024-03-20 02:48:47,3143079797,1801,16682,458288,7540806,672,166.40.165.99,广东省,北京市,OPPO,Galaxy Z Fold 3,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),f4cb18f3-64db-403f-9f10-81d1ab2659c4,http://yu.net/,1
2024-04-28 06:58:57,6970267626,5130,77576,294369,5646204,7446,198.166.42.246,福建省,杭州市,Apple,iPhone 14,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ur-IN) AppleWebKit/531.49.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.49.3",09f8de2c-4cd4-4262-9bfe-1d8ee104652f,https://pw.cn/,1
2024-06-10 00:32:24,2730606516,1050,70390,897355,9633551,9210,186.229.151.69,福建省,苏州市,Vivo,Find X3,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),ae5152c0-39a2-4b9e-8790-1c229bc6ce39,https://weixiuying.cn/,1
2024-09-23 14:24:36,9927555585,8099,80851,518487,9668834,6309,81.147.124.150,四川省,无锡市,Xiaomi,Reno5,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),99d0cc13-d6b9-4bab-8c14-7dbd41af4ab4,https://jingwei.cn/,0
2024-07-14 15:56:49,9525283313,8595,32482,724893,5991906,335,149.89.92.13,广东省,广州市,Apple,Galaxy Z Fold 3,Mozilla/5.0 (Android 3.2; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,81bb2d92-c158-4f49-9510-d67335637d6f,https://www.30.net/,1
2024-09-16 03:18:44,1356877432,3598,23853,249522,8680964,4753,59.173.101.159,广东省,北京市,Huawei,Mate 40,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2015-02-27 00:28:58 Firefox/3.6.17,6e71eddc-a822-4090-b531-c7166e7aa8b0,http://www.jie.net/,1
2024-01-23 09:17:00,7569546548,2006,21668,438791,7219517,3870,30.78.139.106,浙江省,绵阳市,Xiaomi,Galaxy S21,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/54.0.873.0 Safari/531.0",44c78130-f6cb-4515-ad4a-a2f1c9c51735,http://gangmin.cn/,0
2024-08-01 00:53:06,6600777928,1976,63836,924733,8349098,5953,210.183.194.84,江苏省,上海市,Samsung,Galaxy Z Fold 3,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/50.0.857.0 Safari/533.2",434d0142-edcf-4ebe-9498-1dab677a5a1d,http://rp.cn/,0
2024-06-26 12:47:36,8519875792,8516,17198,489247,3863813,6749,79.135.218.214,广东省,南京市,OPPO,iPhone 13,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/35.0.843.0 Safari/534.0",b56c1191-bad0-4564-91d8-03ac6f89c9e9,https://lin.cn/,0
2024-03-30 09:05:46,3007382296,9589,30756,703682,7223260,7019,18.173.252.83,广东省,宁波市,Apple,S9,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),a7c847bb-b6f8-4d1a-aaf5-50274e590798,http://www.17.cn/,0
2024-03-31 08:51:42,3512284810,5736,96606,499808,9225504,546,67.97.191.55,浙江省,绵阳市,Xiaomi,Mate 40,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),bdb4a539-51ee-4a71-8201-17e58f523384,http://guohe.cn/,1
2024-04-04 07:29:04,7976165649,4339,97209,516363,6512882,5529,138.186.149.100,浙江省,成都市,Apple,X60,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.28.6 (KHTML, like Gecko) Version/5.0.1 Safari/535.28.6",2080f75f-feff-4215-aff6-08d326f6668e,https://www.chaojie.net/,1
2024-04-16 15:15:41,7721161831,7773,96411,416761,6847354,599,198.245.77.175,江苏省,福州市,OPPO,P40,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),dd0a30d8-7f44-48cc-a2fc-e6359b54a5da,http://od.cn/,0
2024-10-14 08:59:09,4285392988,2809,13595,985249,9722462,3734,59.140.227.179,福建省,宁波市,Xiaomi,P50,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/28.0.812.0 Safari/532.0",98596d08-2097-470c-b303-a6c28c829773,http://xia.cn/,1
2024-09-28 15:09:21,8490646376,5705,92683,568382,3120948,4063,10.201.55.208,广东省,宁波市,Vivo,Galaxy Z Fold 3,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0),576d1db4-5674-4e11-9905-a435dd672596,https://www.xiajuan.cn/,1
2024-01-13 11:29:12,5250644256,3305,96565,290551,9695844,7278,45.52.99.17,北京市,成都市,Huawei,Redmi Note 9,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1),b3a6b82a-a3b8-4dad-919b-1c4e4a34b796,http://www.guiyingli.cn/,0
2024-02-06 11:39:21,3308943107,5643,92283,218323,2864986,4375,156.236.149.60,福建省,苏州市,Samsung,iPhone 12,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2014-05-20 13:53:22 Firefox/3.6.6,c3d68c22-8ce2-4ee5-8e1d-013726c31449,https://gangfang.cn/,0
2024-06-26 03:14:51,1530402737,5576,44012,994905,1861378,6961,83.173.143.21,上海市,宁波市,Samsung,Mate 40,Mozilla/5.0 (Windows NT 6.0; wo-SN; rv:1.9.1.20) Gecko/2011-10-03 10:01:09 Firefox/3.6.18,dfb2b980-e90d-4675-ae27-4245e014e09f,http://mr.cn/,1
2024-07-02 12:46:53,2699732017,3900,22462,351164,4005640,9702,63.210.220.50,福建省,福州市,Vivo,S9,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1),626c3f98-afdc-4ed5-a436-849d50986127,https://huang.cn/,1
2024-02-23 02:07:36,2242744399,7982,81532,114204,3406846,8343,220.216.196.24,福建省,成都市,Vivo,Y52s,Opera/9.34.(X11; Linux i686; mn-MN) Presto/2.9.182 Version/12.00,d0dd3b1e-ca2c-4f1c-9040-3fc3753c20be,http://fangjing.cn/,1
2024-01-09 23:30:36,4714688406,1225,20969,575214,2198851,4025,148.222.159.80,浙江省,杭州市,Xiaomi,P50,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/31.0.847.0 Safari/535.2",28f0809c-a2eb-453d-9294-0d7ccfaccb45,https://www.01.cn/,0
2024-04-11 15:23:02,9499295746,8753,40829,389599,8400553,3462,63.86.39.167,四川省,温州市,Huawei,Mi 10,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),39391fee-b9e0-4121-9093-c33916d47b9e,https://26.cn/,0
2024-02-22 15:19:35,7657501485,9676,58414,243349,8763837,444,143.145.112.6,福建省,无锡市,Huawei,iPhone 14,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; st-ZA) AppleWebKit/532.41.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.41.7",ad814776-5b67-43d0-939f-169be6431ecb,http://www.tao.cn/,1
2024-03-08 22:34:57,6230207584,2069,99698,351236,2241156,6494,192.123.147.188,浙江省,绵阳市,OPPO,P40,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/42.0.861.0 Safari/533.1",f57f8a0a-d3a8-4b5b-842b-0ad36b320a65,https://www.vo.cn/,0
2024-04-27 16:28:22,6492746582,8445,90636,485815,3309534,7915,63.20.116.127,广东省,北京市,OPPO,iPhone 12,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; id-ID) AppleWebKit/531.2.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.2.1",c240ec6f-73bd-4ad3-b769-ab5e910f7832,https://bz.cn/,0
2024-05-07 12:15:43,8604238207,6699,84915,914659,6020409,7210,7.179.32.45,福建省,绵阳市,Vivo,Galaxy A52,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_9) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/30.0.876.0 Safari/536.0",0df84a54-b51c-4220-96b0-b2cd8e9c7f27,https://www.cuihao.org/,0
2024-07-25 15:15:11,3707013363,5967,77234,852253,9872064,3457,185.17.207.22,北京市,福州市,Xiaomi,Mi 11,"Mozilla/5.0 (Windows 98) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/31.0.862.0 Safari/535.1",d2d98ce2-5f36-4528-b3ba-af644103517f,http://weiqin.cn/,1
2024-10-02 03:49:30,8027479006,4675,88049,717088,4146255,365,25.158.205.139,北京市,宁波市,Apple,Mate 40,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/34.0.862.0 Safari/533.1",6fab5282-14b7-4426-924c-276372c31e78,http://www.lei.cn/,0
2024-08-12 09:39:44,7582073468,8362,76120,224427,8580838,6629,128.221.73.179,浙江省,上海市,Vivo,Mate 40,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/30.0.897.0 Mobile/16Z921 Safari/536.1",39e52903-523f-4751-8a3a-280381a78db8,https://wei.cn/,1
2024-05-29 03:44:51,7029987916,4291,86639,378601,2374880,7717,77.52.164.178,上海市,上海市,OPPO,Galaxy Z Fold 3,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),0138a7dc-f2bf-4547-b397-4f5e7956f40e,http://shen.cn/,0
